Code,RawLabel,ProcLabel
PM12,Ngobe-Bugle,"Ngobe-Bugle, Panama"
PO00,PORTUGAL,Portugal
PO01,Angra do Heroismo,"Angra Do Heroismo, Portugal"
PO02,Aveiro,"Aveiro, Portugal"
PO03,Beja,"Beja, Portugal"
PO04,Braga,"Braga, Portugal"
PO05,Braganca,"Braganca, Portugal"
PO06,Castelo Branco,"Castelo Branco, Portugal"
PO07,Coimbra,"Coimbra, Portugal"
PO08,Evora,"Evora, Portugal"
PO09,Faro,"Faro, Portugal"
PO10,Madeira,"Madeira, Portugal"
PO11,Guarda,"Guarda, Portugal"
PO12,Horta,"Horta, Portugal"
PO13,Leiria,"Leiria, Portugal"
PO14,Lisboa,"Lisboa, Portugal"
PO15,Ponta Delgada,"Ponta Delgada, Portugal"
PO16,Portalegre,"Portalegre, Portugal"
PO17,Porto,"Porto, Portugal"
PO18,Santarem,"Santarem, Portugal"
PO19,Setubal,"Setubal, Portugal"
PO20,Viana do Castelo,"Viana Do Castelo, Portugal"
PO21,Vila Real,"Vila Real, Portugal"
PO22,Viseu,"Viseu, Portugal"
PO23,Azores,"Azores, Portugal"
PP00,PAPUA NEW GUINEA,Papua New Guinea
PP01,Central,"Central, Papua New Guinea"
PP02,Gulf,"Gulf, Papua New Guinea"
PP03,Milne Bay,"Milne Bay, Papua New Guinea"
PP04,Northern,"Northern, Papua New Guinea"
PP05,Southern Highlands,"Southern Highlands, Papua New Guinea"
PP06,Western,"Western, Papua New Guinea"
PP07,Boungainville,"Boungainville, Papua New Guinea"
PP08,Chimbu,"Chimbu, Papua New Guinea"
PP09,Eastern Highlands,"Eastern Highlands, Papua New Guinea"
PP10,East New Britain,"East New Britain, Papua New Guinea"
PP11,East Sepik,"East Sepik, Papua New Guinea"
PP12,Madang,"Madang, Papua New Guinea"
PP13,Manus,"Manus, Papua New Guinea"
PP14,Morobe,"Morobe, Papua New Guinea"
PP15,New Ireland,"New Ireland, Papua New Guinea"
PP16,Western Highlands,"Western Highlands, Papua New Guinea"
PP17,West New Britain,"West New Britain, Papua New Guinea"
PP18,Sandaun,"Sandaun, Papua New Guinea"
PP19,Enga,"Enga, Papua New Guinea"
PP20,National Capital,"National Capital, Papua New Guinea"
PS00,PALAU,Palau
PS01,Aimelik,"Aimelik, Palau"
PS02,Airai,"Airai, Palau"
PS03,Angaur,"Angaur, Palau"
PS04,Hatohobei,"Hatohobei, Palau"
PS05,Kayangel,"Kayangel, Palau"
PS06,Koror,"Koror, Palau"
PS07,Melekeok,"Melekeok, Palau"
PS08,Ngaraard,"Ngaraard, Palau"
PS09,Ngarchelong,"Ngarchelong, Palau"
PS10,Ngardmau,"Ngardmau, Palau"
PS11,Ngatpang,"Ngatpang, Palau"
PS12,Ngchesar,"Ngchesar, Palau"
PS13,Ngeremlengui,"Ngeremlengui, Palau"
PS14,Ngiwal,"Ngiwal, Palau"
PS15,Peleliu,"Peleliu, Palau"
PS16,Sonsorol,"Sonsorol, Palau"
PU00,GUINEA-BISSAU,Guinea-Bissau
PU01,Bafata,"Bafata, Guinea-Bissau"
PU02,Quinara,"Quinara, Guinea-Bissau"
PU03,Bissau,"Bissau, Guinea-Bissau"
PU04,Oio,"Oio, Guinea-Bissau"
PU05,Bolama,"Bolama, Guinea-Bissau"
PU06,Cacheu,"Cacheu, Guinea-Bissau"
PU07,Tombali,"Tombali, Guinea-Bissau"
PU10,Gabu,"Gabu, Guinea-Bissau"
PU11,Bissau,"Bissau, Guinea-Bissau"
PU12,Biombo,"Biombo, Guinea-Bissau"
QA00,QATAR,Qatar
QA01,Ad Dawhah,"Ad Dawhah, Qatar"
QA02,Al Ghuwayriyah,"Al Ghuwayriyah, Qatar"
QA03,Al Jumayliyah,"Al Jumayliyah, Qatar"
QA04,Al Khawr,"Al Khawr, Qatar"
QA05,Al Wakrah,"Al Wakrah, Qatar"
QA06,Ar Rayyan,"Ar Rayyan, Qatar"
QA07,Jarayan al Batinah,"Jarayan Al Batinah, Qatar"
QA08,Madinat ash Shamal,"Madinat Ash Shamal, Qatar"
QA09,Umm Salal,"Umm Salal, Qatar"
QA10,Al Wakrah,"Al Wakrah, Qatar"
QA11,Jarayan al Batinah,"Jarayan Al Batinah, Qatar"
QA12,Umm Sa'id,"Umm Said, Qatar"
QA13,Baladiyat az Zaayin,"Baladiyat Az Zaayin, Qatar"
RB00,SERBIA,Serbia
RE00,REUNION,Reunion
RI00,SERBIA,Serbia
RM00,MARSHALL ISLANDS,Marshall Islands
RN00,SAINT MARTIN,Saint Martin
RO00,ROMANIA,Romania
RO01,Alba,"Alba, Romania"
RO02,Arad,"Arad, Romania"
RO03,Arges,"Arges, Romania"
RO04,Bacau,"Bacau, Romania"
RO05,Bihor,"Bihor, Romania"
RO06,Bistrita-Nasaud,"Bistrita-Nasaud, Romania"
RO07,Botosani,"Botosani, Romania"
RO08,Braila,"Braila, Romania"
RO09,Brasov,"Brasov, Romania"
RO10,Bucuresti,"Bucuresti, Romania"
RO11,Buzau,"Buzau, Romania"
RO12,Caras-Severin,"Caras-Severin, Romania"
RO13,Cluj,"Cluj, Romania"
RO14,Constanta,"Constanta, Romania"
RO15,Covasna,"Covasna, Romania"
RO16,Dambovita,"Dambovita, Romania"
RO17,Dolj,"Dolj, Romania"
RO18,Galati,"Galati, Romania"
RO19,Gorj,"Gorj, Romania"
RO20,Harghita,"Harghita, Romania"
RO21,Hunedoara,"Hunedoara, Romania"
RO22,Ialomita,"Ialomita, Romania"
RO23,Iasi,"Iasi, Romania"
RO25,Maramures,"Maramures, Romania"
RO26,Mehedinti,"Mehedinti, Romania"
RO27,Mures,"Mures, Romania"
RO28,Neamt,"Neamt, Romania"
RO29,Olt,"Olt, Romania"
RO30,Prahova,"Prahova, Romania"
RO31,Salaj,"Salaj, Romania"
RO32,Satu Mare,"Satu Mare, Romania"
RO33,Sibiu,"Sibiu, Romania"
RO34,Suceava,"Suceava, Romania"
RO35,Teleorman,"Teleorman, Romania"
RO36,Timis,"Timis, Romania"
RO37,Tulcea,"Tulcea, Romania"
RO38,Vaslui,"Vaslui, Romania"
RO39,Valcea,"Valcea, Romania"
RO40,Vrancea,"Vrancea, Romania"
RO41,Calarasi,"Calarasi, Romania"
RO42,Giurgiu,"Giurgiu, Romania"
RO43,Ilfov,"Ilfov, Romania"
RP00,PHILIPPINES,Philippines
RP01,Abra,"Abra, Philippines"
RP02,Agusan del Norte,"Agusan Del Norte, Philippines"
RP03,Agusan del Sur,"Agusan Del Sur, Philippines"
RP04,Aklan,"Aklan, Philippines"
RP05,Albay,"Albay, Philippines"
RP06,Antique,"Antique, Philippines"
RP07,Bataan,"Bataan, Philippines"
RP08,Batanes,"Batanes, Philippines"
RP09,Batangas,"Batangas, Philippines"
RP10,Benguet,"Benguet, Philippines"
RP11,Bohol,"Bohol, Philippines"
RP12,Bukidnon,"Bukidnon, Philippines"
RP13,Bulacan,"Bulacan, Philippines"
RP14,Cagayan,"Cagayan, Philippines"
RP15,Camarines Norte,"Camarines Norte, Philippines"
RP16,Camarines Sur,"Camarines Sur, Philippines"
RP17,Camiguin,"Camiguin, Philippines"
RP18,Capiz,"Capiz, Philippines"
RP19,Catanduanes,"Catanduanes, Philippines"
RP20,Cavite,"Cavite, Philippines"
RP21,Cebu,"Cebu, Philippines"
RP22,Basilan,"Basilan, Philippines"
RP23,Eastern Samar,"Eastern Samar, Philippines"
RP24,Davao,"Davao, Philippines"
RP25,Davao del Sur,"Davao Del Sur, Philippines"
RP26,Davao Oriental,"Davao Oriental, Philippines"
RP27,Ifugao,"Ifugao, Philippines"
RP28,Ilocos Norte,"Ilocos Norte, Philippines"
RP29,Ilocos Sur,"Ilocos Sur, Philippines"
RP30,Iloilo,"Iloilo, Philippines"
RP31,Isabela,"Isabela, Philippines"
RP32,Kalinga-Apayao,"Kalinga-Apayao, Philippines"
RP33,Laguna,"Laguna, Philippines"
RP34,Lanao del Norte,"Lanao Del Norte, Philippines"
RP35,Lanao del Sur,"Lanao Del Sur, Philippines"
RP36,La Union,"La Union, Philippines"
RP37,Leyte,"Leyte, Philippines"
RP38,Marinduque,"Marinduque, Philippines"
RP39,Masbate,"Masbate, Philippines"
RP40,Mindoro Occidental,"Mindoro Occidental, Philippines"
RP41,Mindoro Oriental,"Mindoro Oriental, Philippines"
RP42,Misamis Occidental,"Misamis Occidental, Philippines"
RP43,Misamis Oriental,"Misamis Oriental, Philippines"
RP44,Mountain,"Mountain, Philippines"
RP45,Negros Occidental,"Negros Occidental, Philippines"
RP46,Negros Oriental,"Negros Oriental, Philippines"
RP47,Nueva Ecija,"Nueva Ecija, Philippines"
RP48,Nueva Vizcaya,"Nueva Vizcaya, Philippines"
RP49,Palawan,"Palawan, Philippines"
RP50,Pampanga,"Pampanga, Philippines"
RP51,Pangasinan,"Pangasinan, Philippines"
RP52,Quezon,"Quezon, Philippines"
RP53,Rizal,"Rizal, Philippines"
RP54,Romblon,"Romblon, Philippines"
RP55,Samar,"Samar, Philippines"
RP56,Maguindanao,"Maguindanao, Philippines"
RP57,North Cotabato,"North Cotabato, Philippines"
RP58,Sorsogon,"Sorsogon, Philippines"
RP59,Southern Leyte,"Southern Leyte, Philippines"
RP60,Sulu,"Sulu, Philippines"
RP61,Surigao del Norte,"Surigao Del Norte, Philippines"
RP62,Surigao del Sur,"Surigao Del Sur, Philippines"
RP63,Tarlac,"Tarlac, Philippines"
RP64,Zambales,"Zambales, Philippines"
RP65,Zamboanga del Norte,"Zamboanga Del Norte, Philippines"
RP66,Zamboanga del Sur,"Zamboanga Del Sur, Philippines"
RP67,Northern Samar,"Northern Samar, Philippines"
RP68,Quirino,"Quirino, Philippines"
RP69,Siquijor,"Siquijor, Philippines"
RP70,South Cotabato,"South Cotabato, Philippines"
RP71,Sultan Kudarat,"Sultan Kudarat, Philippines"
RP72,Tawitawi,"Tawitawi, Philippines"
RPA1,Angeles,"Angeles, Philippines"
RPA2,Bacolod,"Bacolod, Philippines"
RPA3,Bago,"Bago, Philippines"
RPA4,Baguio,"Baguio, Philippines"
RPA5,Bais,"Bais, Philippines"
RPA6,Basilan City,"Basilan City, Philippines"
RPA7,Batangas City,"Batangas City, Philippines"
RPA8,Butuan,"Butuan, Philippines"
RPA9,Cabanatuan,"Cabanatuan, Philippines"
RPB1,Cadiz,"Cadiz, Philippines"
RPB2,Cagayan de Oro,"Cagayan De Oro, Philippines"
RPB3,Calbayog,"Calbayog, Philippines"
RPB4,Caloocan,"Caloocan, Philippines"
RPB5,Canlaon,"Canlaon, Philippines"
RPB6,Cavite City,"Cavite City, Philippines"
RPB7,Cebu City,"Cebu City, Philippines"
RPB8,Cotabato,"Cotabato, Philippines"
RPB9,Dagupan,"Dagupan, Philippines"
RPC1,Danao,"Danao, Philippines"
RPC2,Dapitan,"Dapitan, Philippines"
RPC3,Davao City,"Davao City, Philippines"
RPC4,Dipolog,"Dipolog, Philippines"
RPC5,Dumaguete,"Dumaguete, Philippines"
RPC6,General Santos,"General Santos, Philippines"
RPC7,Gingoog,"Gingoog, Philippines"
RPC8,Iligan,"Iligan, Philippines"
RPC9,Iloilo City,"Iloilo City, Philippines"
RPD1,Iriga,"Iriga, Philippines"
RPD2,La Carlota,"La Carlota, Philippines"
RPD3,Laoag,"Laoag, Philippines"
RPD4,Lapu-Lapu,"Lapu-Lapu, Philippines"
RPD5,Legaspi,"Legaspi, Philippines"
RPD6,Lipa,"Lipa, Philippines"
RPD7,Lucena,"Lucena, Philippines"
RPD8,Mandaue,"Mandaue, Philippines"
RPD9,Manila,"Manila, Philippines"
RPE1,Marawi,"Marawi, Philippines"
RPE2,Naga,"Naga, Philippines"
RPE3,Olongapo,"Olongapo, Philippines"
RPE4,Ormoc,"Ormoc, Philippines"
RPE5,Oroquieta,"Oroquieta, Philippines"
RPE6,Ozamis,"Ozamis, Philippines"
RPE7,Pagadian,"Pagadian, Philippines"
RPE8,Palayan,"Palayan, Philippines"
RPE9,Pasay,"Pasay, Philippines"
RPF1,Puerto Princesa,"Puerto Princesa, Philippines"
RPF2,Quezon City,"Quezon City, Philippines"
RPF3,Roxas,"Roxas, Philippines"
RPF4,"San Carlos, Negros Occidental","San Carlos, Negros Occidental, Philippines"
RPF5,"San Carlos, Pangasinan","San Carlos, Pangasinan, Philippines"
RPF6,San Jose,"San Jose, Philippines"
RPF7,San Pablo,"San Pablo, Philippines"
RPF8,Silay,"Silay, Philippines"
RPF9,Surigao,"Surigao, Philippines"
RPG1,Tacloban,"Tacloban, Philippines"
RPG2,Tagaytay,"Tagaytay, Philippines"
RPG3,Tagbilaran,"Tagbilaran, Philippines"
RPG4,Tangub,"Tangub, Philippines"
RPG5,Toledo,"Toledo, Philippines"
RPG6,Trece Martires,"Trece Martires, Philippines"
RPG7,Zamboanga,"Zamboanga, Philippines"
RPG8,Aurora,"Aurora, Philippines"
RPH2,Quezon,"Quezon, Philippines"
RPH3,Negros Occidental,"Negros Occidental, Philippines"
RPH4,Alaminos City,"Alaminos City, Philippines"
RPH5,Antipolo,"Antipolo, Philippines"
RPH6,Sub-Province of Apayao,"Sub-Province Of Apayao, Philippines"
RPH7,Balanga City,"Balanga City, Philippines"
RPH9,Province of Biliran,"Province Of Biliran, Philippines"
RPI1,Bislig City,"Bislig City, Philippines"
RPI2,Calamba City,"Calamba City, Philippines"
RPI3,Calapan City,"Calapan City, Philippines"
RPI4,City of Candon,"City Of Candon, Philippines"
RPI5,City of Cauayan,"City Of Cauayan, Philippines"
RPI6,Compostela Valley Province,"Compostela Valley Province, Philippines"
RPI7,Davao del Norte,"Davao Del Norte, Philippines"
RPI8,Digos City,"Digos City, Philippines"
RPI9,Province of Dinagat Islands,"Province Of Dinagat Islands, Philippines"
RPJ1,Escalante City,"Escalante City, Philippines"
RPJ2,Gapan City,"Gapan City, Philippines"
RPJ3,Province of Guimaras,"Province Of Guimaras, Philippines"
RPJ4,Himamaylan City,"Himamaylan City, Philippines"
RPJ5,Isabela City,"Isabela City, Philippines"
RPJ6,Kabankalan City,"Kabankalan City, Philippines"
RPJ7,Province of Kalinga,"Province Of Kalinga, Philippines"
RPJ8,Kidapawan City,"Kidapawan City, Philippines"
RPJ9,Koronadal City,"Koronadal City, Philippines"
RPK1,City of Las Pinas,"City Of Las Pinas, Philippines"
RPK2,Ligao City,"Ligao City, Philippines"
RPK3,Maasin City,"Maasin City, Philippines"
RPK4,San Pedro Makati,"San Pedro Makati, Philippines"
RPK5,Malabon,"Malabon, Philippines"
RPK6,City of Malaybalay,"City Of Malaybalay, Philippines"
RPK7,City of Malolos,"City Of Malolos, Philippines"
RPK8,Mandaluyong,"Mandaluyong, Philippines"
RPK9,Marikina,"Marikina, Philippines"
RPL1,Masbate City,"Masbate City, Philippines"
RPL2,City of Meycauayan,"City Of Meycauayan, Philippines"
RPL3,Science City of Munoz,"Science City Of Munoz, Philippines"
RPL4,Muntinlupa City,"Muntinlupa City, Philippines"
RPL5,Navotas City,"Navotas City, Philippines"
RPL6,City of Panabo,"City Of Panabo, Philippines"
RPL7,City of Paranaque,"City Of Paranaque, Philippines"
RPL8,City of Pasig,"City Of Pasig, Philippines"
RPL9,City of Passi,"City Of Passi, Philippines"
RPM1,Sagay City,"Sagay City, Philippines"
RPM2,Samal City,"Samal City, Philippines"
RPM3,San Fernando City,"San Fernando City, Philippines"
RPM4,City of San Fernando,"City Of San Fernando, Philippines"
RPM5,San Jose del Monte,"San Jose Del Monte, Philippines"
RPM6,City of San Juan,"City Of San Juan, Philippines"
RPM7,City of Santa Rosa,"City Of Santa Rosa, Philippines"
RPM8,City of Santa Rosa,"City Of Santa Rosa, Philippines"
RPM9,Sarangani Province,"Sarangani Province, Philippines"
RPN1,City of Sipalay,"City Of Sipalay, Philippines"
RPN2,City of Sorsogon,"City Of Sorsogon, Philippines"
RPN3,Province of Surigao del Norte,"Province Of Surigao Del Norte, Philippines"
RPN4,City of Tabaco,"City Of Tabaco, Philippines"
RPN5,City of Tacurong,"City Of Tacurong, Philippines"
RPN6,City of Taguig,"City Of Taguig, Philippines"
RPN7,City of Tagum,"City Of Tagum, Philippines"
RPN8,City of Talisay,"City Of Talisay, Philippines"
RPN9,City of Talisay,"City Of Talisay, Philippines"
RPO1,Tanauan City,"Tanauan City, Philippines"
RPO2,City of Tanjay,"City Of Tanjay, Philippines"
RPO3,City of Tarlac,"City Of Tarlac, Philippines"
RPO4,Tuguegarao City,"Tuguegarao City, Philippines"
RPO5,City of Urdaneta,"City Of Urdaneta, Philippines"
RPO6,City of Valencia,"City Of Valencia, Philippines"
RPO7,City of Valenzuela,"City Of Valenzuela, Philippines"
RPO8,City of Victorias,"City Of Victorias, Philippines"
RPO9,City of Vigan,"City Of Vigan, Philippines"
RPP1,Pagadian City,"Pagadian City, Philippines"
RPP2,Province of Zamboanga Sibugay,"Province Of Zamboanga Sibugay, Philippines"
RQ00,PUERTO RICO,Puerto Rico
RS00,RUSSIA,Russia
RS01,Adygeya,"Adygeya, Russia"
RS02,Aginskiy Buryatskiy Avtonomnyy Okrug,"Aginskiy Buryatskiy Avtonomnyy Okrug, Russia"
RS03,Altay,"Altay, Russia"
RS04,Altayskiy Kray,"Altayskiy Kray, Russia"
RS05,Amurskaya Oblast',"Amurskaya Oblast, Russia"
RS06,Arkhangel'skaya Oblast',"Arkhangelskaya Oblast, Russia"
RS07,Astrakhanskaya Oblast',"Astrakhanskaya Oblast, Russia"
RS08,Bashkortostan,"Bashkortostan, Russia"
RS09,Belgorodskaya Oblast',"Belgorodskaya Oblast, Russia"
RS10,Bryanskaya Oblast',"Bryanskaya Oblast, Russia"
RS11,Buryatiya,"Buryatiya, Russia"
RS12,Chechnya,"Chechnya, Russia"
RS13,Chelyabinskaya Oblast',"Chelyabinskaya Oblast, Russia"
RS14,Chitinskaya Oblast',"Chitinskaya Oblast, Russia"
RS15,Chukotskiy Avtonomnyy Okrug,"Chukotskiy Avtonomnyy Okrug, Russia"
RS16,Chuvashiya,"Chuvashiya, Russia"
RS17,Dagestan,"Dagestan, Russia"
RS18,Evenkiyskiy Avtonomnyy Okrug,"Evenkiyskiy Avtonomnyy Okrug, Russia"
RS19,Ingushetiya,"Ingushetiya, Russia"
RS20,Irkutskaya Oblast',"Irkutskaya Oblast, Russia"
RS21,Ivanovskaya Oblast',"Ivanovskaya Oblast, Russia"
RS22,Kabardino-Balkariya,"Kabardino-Balkariya, Russia"
RS23,Kaliningradskaya Oblast',"Kaliningradskaya Oblast, Russia"
RS24,Kalmykiya,"Kalmykiya, Russia"
RS25,Kaluzhskaya Oblast',"Kaluzhskaya Oblast, Russia"
RS26,Kamchatskaya Oblast',"Kamchatskaya Oblast, Russia"
RS27,Karachayevo-Cherkesiya,"Karachayevo-Cherkesiya, Russia"
RS28,Kareliya,"Kareliya, Russia"
RS29,Kemerovskaya Oblast',"Kemerovskaya Oblast, Russia"
RS30,Khabarovskiy Kray,"Khabarovskiy Kray, Russia"
RS31,Khakasiya,"Khakasiya, Russia"
RS32,Khanty-Mansiyskiy Avtonomnyy Okrug,"Khanty-Mansiyskiy Avtonomnyy Okrug, Russia"
RS33,Kirovskaya Oblast',"Kirovskaya Oblast, Russia"
RS34,Komi,"Komi, Russia"
RS35,Komi-Permyatskiy Avtonomnyy Okrug,"Komi-Permyatskiy Avtonomnyy Okrug, Russia"
RS36,Koryakskiy Avtonomnyy Okrug,"Koryakskiy Avtonomnyy Okrug, Russia"
RS37,Kostromskaya Oblast',"Kostromskaya Oblast, Russia"
RS38,Krasnodarskiy Kray,"Krasnodarskiy Kray, Russia"
RS39,Krasnoyarskiy Kray,"Krasnoyarskiy Kray, Russia"
RS40,Kurganskaya Oblast',"Kurganskaya Oblast, Russia"
RS41,Kurskaya Oblast',"Kurskaya Oblast, Russia"
RS42,Leningradskaya Oblast',"Leningradskaya Oblast, Russia"
RS43,Lipetskaya Oblast',"Lipetskaya Oblast, Russia"
RS44,Magadanskaya Oblast',"Magadanskaya Oblast, Russia"
RS45,Mariy-El,"Mariy-El, Russia"
RS46,Mordoviya,"Mordoviya, Russia"
RS47,Moskovskaya Oblast',"Moskovskaya Oblast, Russia"
RS48,Moskva,"Moskva, Russia"
RS49,Murmanskaya Oblast',"Murmanskaya Oblast, Russia"
RS50,Nenetskiy Avtonomnyy Okrug,"Nenetskiy Avtonomnyy Okrug, Russia"
RS51,Nizhegorodskaya Oblast',"Nizhegorodskaya Oblast, Russia"
RS52,Novgorodskaya Oblast',"Novgorodskaya Oblast, Russia"
RS53,Novosibirskaya Oblast',"Novosibirskaya Oblast, Russia"
RS54,Omskaya Oblast',"Omskaya Oblast, Russia"
RS55,Orenburgskaya Oblast',"Orenburgskaya Oblast, Russia"
RS56,Orlovskaya Oblast',"Orlovskaya Oblast, Russia"
RS57,Penzenskaya Oblast',"Penzenskaya Oblast, Russia"
RS58,Permskaya Oblast',"Permskaya Oblast, Russia"
RS59,Primorskiy Kray,"Primorskiy Kray, Russia"
RS60,Pskovskaya Oblast',"Pskovskaya Oblast, Russia"
RS61,Rostovskaya Oblast',"Rostovskaya Oblast, Russia"
RS62,Ryazanskaya Oblast',"Ryazanskaya Oblast, Russia"
RS63,Sakha (Yakutiya),"Sakha (Yakutiya), Russia"
RS64,Sakhalinskaya Oblast',"Sakhalinskaya Oblast, Russia"
RS65,Samarskaya Oblast',"Samarskaya Oblast, Russia"
RS66,Sankt-Peterburg,"Sankt-Peterburg, Russia"
RS67,Saratovskaya Oblast',"Saratovskaya Oblast, Russia"
RS68,Severnaya Osetiya-Alaniya,"Severnaya Osetiya-Alaniya, Russia"
RS69,Smolenskaya Oblast',"Smolenskaya Oblast, Russia"
RS70,Stavropol'skiy Kray,"Stavropolskiy Kray, Russia"
RS71,Sverdlovskaya Oblast',"Sverdlovskaya Oblast, Russia"
RS72,Tambovskaya Oblast',"Tambovskaya Oblast, Russia"
RS73,Tatarstan,"Tatarstan, Russia"
RS74,Taymyrskiy (Dolgano-Nenetskiy) Avtonomnyy Okrug,"Taymyrskiy (Dolgano-Nenetskiy) Avtonomnyy Okrug, Russia"
RS75,Tomskaya Oblast',"Tomskaya Oblast, Russia"
RS76,Tul'skaya Oblast',"Tulskaya Oblast, Russia"
RS77,Tverskaya Oblast',"Tverskaya Oblast, Russia"
RS78,Tyumenskaya Oblast',"Tyumenskaya Oblast, Russia"
RS79,Tyva,"Tyva, Russia"
RS80,Udmurtiya,"Udmurtiya, Russia"
RS81,Ul'yanovskaya Oblast',"Ulyanovskaya Oblast, Russia"
RS82,Ust'-Ordynskiy Buryatskiy Avtonomnyy Okrug,"Ust-Ordynskiy Buryatskiy Avtonomnyy Okrug, Russia"
RS83,Vladimirskaya Oblast',"Vladimirskaya Oblast, Russia"
RS84,Volgogradskaya Oblast',"Volgogradskaya Oblast, Russia"
RS85,Vologodskaya Oblast',"Vologodskaya Oblast, Russia"
RS86,Voronezhskaya Oblast',"Voronezhskaya Oblast, Russia"
RS87,Yamalo-Nenetskiy Avtonomnyy Okrug,"Yamalo-Nenetskiy Avtonomnyy Okrug, Russia"
RS88,Yaroslavskaya Oblast',"Yaroslavskaya Oblast, Russia"
RS89,Yevreyskaya Avtonomnaya Oblast',"Yevreyskaya Avtonomnaya Oblast, Russia"
RS90,Permskiy Kray,"Permskiy Kray, Russia"
RS91,Krasnoyarskiy Kray,"Krasnoyarskiy Kray, Russia"
RS92,Kamchatskiy Kray,"Kamchatskiy Kray, Russia"
RS93,Zabaykalskiy Kray,"Zabaykalskiy Kray, Russia"
RSCI,Chechnya and Ingushetiya,"Chechnya And Ingushetiya, Russia"
RSJA,RSJA,"Rsja, Russia"
RW00,RWANDA,Rwanda
RW01,Butare,"Butare, Rwanda"
RW02,Byumba,"Byumba, Rwanda"
RW03,Cyangugu,"Cyangugu, Rwanda"
RW04,Gikongoro,"Gikongoro, Rwanda"
RW05,Gisenyi,"Gisenyi, Rwanda"
RW06,Gitarama,"Gitarama, Rwanda"
RW07,Kibungo,"Kibungo, Rwanda"
RW08,Kibuye,"Kibuye, Rwanda"
RW09,Kigali,"Kigali, Rwanda"
RW10,Ruhengeri,"Ruhengeri, Rwanda"
RW11,Est,"Est, Rwanda"
RW12,Kigali,"Kigali, Rwanda"
RW13,Nord,"Nord, Rwanda"
RW14,Ouest,"Ouest, Rwanda"
RW15,Sud,"Sud, Rwanda"
SA00,SAUDI ARABIA,Saudi Arabia
SA02,Al Bahah,"Al Bahah, Saudi Arabia"
SA03,Al Jawf,"Al Jawf, Saudi Arabia"
SA05,Al Madinah,"Al Madinah, Saudi Arabia"
SA06,Ash Sharqiyah,"Ash Sharqiyah, Saudi Arabia"
SA08,Al Qasim,"Al Qasim, Saudi Arabia"
SA09,Al Qurayyat,"Al Qurayyat, Saudi Arabia"
SA10,Ar Riyad,"Ar Riyad, Saudi Arabia"
SA11,`Asir,"Asir, Saudi Arabia"
SA13,Ha'il,"Hail, Saudi Arabia"
SA14,Makkah,"Makkah, Saudi Arabia"
SA15,Al Hudud ash Shamaliyah,"Al Hudud Ash Shamaliyah, Saudi Arabia"
SA16,Najran,"Najran, Saudi Arabia"
SA17,Jizan,"Jizan, Saudi Arabia"
SA19,Tabuk,"Tabuk, Saudi Arabia"
SA20,Al Jawf,"Al Jawf, Saudi Arabia"
SB00,ST. PIERRE AND MIQUELON,Saint Pierre And Miquelon
SC00,ST. KITTS AND NEVIS,Saint Kitts And Nevis
SC01,Christ Church Nichola Town,"Christ Church Nichola Town, Saint Kitts And Nevis"
SC02,Saint Anne Sandy Point,"Saint Anne Sandy Point, Saint Kitts And Nevis"
SC03,Saint George Basseterre,"Saint George Basseterre, Saint Kitts And Nevis"
SC04,Saint George Gingerland,"Saint George Gingerland, Saint Kitts And Nevis"
SC05,Saint James Windward,"Saint James Windward, Saint Kitts And Nevis"
SC06,Saint John Capisterre,"Saint John Capisterre, Saint Kitts And Nevis"
SC07,Saint John Figtree,"Saint John Figtree, Saint Kitts And Nevis"
SC08,Saint Mary Cayon,"Saint Mary Cayon, Saint Kitts And Nevis"
SC09,Saint Paul Capisterre,"Saint Paul Capisterre, Saint Kitts And Nevis"
SC10,Saint Paul Charlestown,"Saint Paul Charlestown, Saint Kitts And Nevis"
SC11,Saint Peter Basseterre,"Saint Peter Basseterre, Saint Kitts And Nevis"
SC12,Saint Thomas Lowland,"Saint Thomas Lowland, Saint Kitts And Nevis"
SC13,Saint Thomas Middle Island,"Saint Thomas Middle Island, Saint Kitts And Nevis"
SC15,Trinity Palmetto Point,"Trinity Palmetto Point, Saint Kitts And Nevis"
SE00,SEYCHELLES,Seychelles
SE01,Anse aux Pins,"Anse Aux Pins, Seychelles"
SE02,Anse Boileau,"Anse Boileau, Seychelles"
SE03,Anse Etoile,"Anse Etoile, Seychelles"
SE04,Anse Louis,"Anse Louis, Seychelles"
SE05,Anse Royale,"Anse Royale, Seychelles"
SE06,Baie Lazare,"Baie Lazare, Seychelles"
SE07,Baie Sainte Anne,"Baie Sainte Anne, Seychelles"
SE08,Beau Vallon,"Beau Vallon, Seychelles"
SE09,Bel Air,"Bel Air, Seychelles"
SE10,Bel Ombre,"Bel Ombre, Seychelles"
SE11,Cascade,"Cascade, Seychelles"
SE12,Glacis,"Glacis, Seychelles"
SE13,Grand' Anse (Mahe),"Grand Anse (Mahe), Seychelles"
SE14,Grand' Anse (Praslin),"Grand Anse (Praslin), Seychelles"
SE15,La Digue,"La Digue, Seychelles"
SE16,La Riviere Anglaise,"La Riviere Anglaise, Seychelles"
SE17,Mont Buxton,"Mont Buxton, Seychelles"
SE18,Mont Fleuri,"Mont Fleuri, Seychelles"
SE19,Plaisance,"Plaisance, Seychelles"
SE20,Pointe La Rue,"Pointe La Rue, Seychelles"
SE21,Port Glaud,"Port Glaud, Seychelles"
